285,3.66943,-0.21843
286,3.66908,-0.21841
287,3.66873,-0.21839
288,3.66838,-0.21837
289,3.66803,-0.21835
290,3.66768,-0.21833
291,3.66733,-0.21831
292,3.66698,-0.21829
293,3.66664,-0.21827
294,3.66629,-0.21825
295,3.66594,-0.21823
296,3.66559,-0.21821
297,3.66524,-0.21818
298,3.66489,-0.21816
299,3.66454,-0.21814
300,3.66420,-0.21812
301,3.66385,-0.21810
302,3.66350,-0.21808
303,3.66315,-0.21806
304,3.66280,-0.21804
305,3.66245,-0.21802
306,3.66210,-0.21800
307,3.66176,-0.21798
308,3.66141,-0.21796
309,3.66106,-0.21794
310,3.66071,-0.21791
311,3.66036,-0.21789
312,3.66002,-0.21787
313,3.65967,-0.21785
314,3.65932,-0.21783
315,3.65897,-0.21781
316,3.65862,-0.21779
317,3.65828,-0.21777
318,3.65793,-0.21775
319,3.65758,-0.21773
320,3.65723,-0.21771
321,3.65688,-0.21769
322,3.65654,-0.21767
323,3.65619,-0.21765
324,3.65584,-0.21762
325,3.65549,-0.21760
326,3.65515,-0.21758
327,3.65480,-0.21756
328,3.65445,-0.21754
329,3.65410,-0.21752
330,3.65375,-0.21750
331,3.65341,-0.21748
332,3.65306,-0.21746
333,3.65271,-0.21744
334,3.65237,-0.21742
335,3.65202,-0.21740
336,3.65167,-0.21738
337,3.65132,-0.21736
338,3.65098,-0.21734
339,3.65063,-0.21731
340,3.65028,-0.21729
341,3.64993,-0.21727
342,3.64959,-0.21725
343,3.64924,-0.21723
344,3.64889,-0.21721
345,3.64855,-0.21719
346,3.64820,-0.21717
347,3.64785,-0.21715
348,3.64751,-0.21713
349,3.64716,-0.21711
350,3.64681,-0.21709
351,3.64646,-0.21707
352,3.64612,-0.21705
353,3.64577,-0.21703
354,3.64542,-0.21700
355,3.64508,-0.21698
356,3.64473,-0.21696
357,3.64438,-0.21694
358,3.64404,-0.21692
359,3.64369,-0.21690
360,3.64334,-0.21688
361,3.64300,-0.21686
362,3.64265,-0.21684
363,3.64231,-0.21682
364,3.64196,-0.21680
365,3.64161,-0.21678
366,3.64127,-0.21676
367,3.64092,-0.21674
368,3.64057,-0.21672
369,3.64023,-0.21670
370,3.63988,-0.21667
371,3.63953,-0.21665
372,3.63919,-0.21663
373,3.63884,-0.21661
374,3.63850,-0.21659
375,3.63815,-0.21657
376,3.63780,-0.21655
377,3.63746,-0.21653
378,3.63711,-0.21651
379,3.63677,-0.21649
380,3.63642,-0.21647
381,3.63607,-0.21645
382,3.63573,-0.21643
383,3.63538,-0.21641
384,3.63504,-0.21639
385,3.63469,-0.21637
386,3.63435,-0.21635
387,3.63400,-0.21632
388,3.63366,-0.21630
389,3.63331,-0.21628
390,3.63296,-0.21626
391,3.63262,-0.21624
392,3.63227,-0.21622
393,3.63193,-0.21620
394,3.63158,-0.21618
395,3.63124,-0.21616
396,3.63089,-0.21614
397,3.63055,-0.21612
398,3.63020,-0.21610
399,3.62986,-0.21608
400,3.62951,-0.21606
401,3.62917,-0.21604
402,3.62882,-0.21602
403,3.62847,-0.21600
404,3.62813,-0.21598
405,3.62778,-0.21595
406,3.62744,-0.21593
407,3.62709,-0.21591
408,3.62675,-0.21589
409,3.62640,-0.21587
410,3.62606,-0.21585
411,3.62571,-0.21583
412,3.62537,-0.21581
413,3.62503,-0.21579
414,3.62468,-0.21577
415,3.62434,-0.21575
416,3.62399,-0.21573
417,3.62365,-0.21571
418,3.62330,-0.21569
419,3.62296,-0.21567
420,3.62261,-0.21565
421,3.62227,-0.21563
422,3.62192,-0.21561
423,3.62158,-0.21559
424,3.62123,-0.21556
425,3.62089,-0.21554
426,3.62055,-0.21552
427,3.62020,-0.21550
428,3.61986,-0.21548
429,3.61951,-0.21546
430,3.61917,-0.21544
431,3.61882,-0.21542
432,3.61848,-0.21540
433,3.61814,-0.21538
434,3.61779,-0.21536
435,3.61745,-0.21534
436,3.61710,-0.21532
437,3.61676,-0.21530
438,3.61642,-0.21528
439,3.61607,-0.21526
440,3.61573,-0.21524
441,3.61538,-0.21522
442,3.61504,-0.21520
443,3.61470,-0.21518
444,3.61435,-0.21516
445,3.61401,-0.21513
446,3.61367,-0.21511
447,3.61332,-0.21509
448,3.61298,-0.21507
449,3.61263,-0.21505
450,3.61229,-0.21503
451,3.61195,-0.21501
452,3.61160,-0.21499
453,3.61126,-0.21497
454,3.61092,-0.21495
455,3.61057,-0.21493
456,3.61023,-0.21491
457,3.60989,-0.21489
458,3.60954,-0.21487
459,3.60920,-0.21485
460,3.60886,-0.21483
461,3.60851,-0.21481
462,3.60817,-0.21479
463,3.60783,-0.21477
464,3.60748,-0.21475
465,3.60714,-0.21473
466,3.60680,-0.21471
467,3.60646,-0.21468
468,3.60611,-0.21466
469,3.60577,-0.21464
470,3.60543,-0.21462
471,3.60508,-0.21460
472,3.60474,-0.21458
473,3.60440,-0.21456
474,3.60405,-0.21454
475,3.60371,-0.21452
476,3.60337,-0.21450
477,3.60303,-0.21448
478,3.60268,-0.21446
479,3.60234,-0.21444
480,3.60200,-0.21442
481,3.60166,-0.21440
482,3.60131,-0.21438
483,3.60097,-0.21436
484,3.60063,-0.21434
485,3.60029,-0.21432
486,3.59994,-0.21430
487,3.59960,-0.21428
488,3.59926,-0.21426
489,3.59892,-0.21424
490,3.59857,-0.21422
491,3.59823,-0.21420
492,3.59789,-0.21418
493,3.59755,-0.21415
494,3.59721,-0.21413
495,3.59686,-0.21411
496,3.59652,-0.21409
497,3.59618,-0.21407
498,3.59584,-0.21405
499,3.59550,-0.21403
500,3.59515,-0.21401
501,3.59481,-0.21399
502,3.59447,-0.21397
503,3.59413,-0.21395
504,3.59379,-0.21393
505,3.59344,-0.21391
506,3.59310,-0.21389
507,3.59276,-0.21387
508,3.59242,-0.21385
509,3.59208,-0.21383
510,3.59174,-0.21381
511,3.59139,-0.21379
512,3.59105,-0.21377
513,3.59071,-0.21375
514,3.59037,-0.21373
515,3.59003,-0.21371
516,3.58969,-0.21369
517,3.58935,-0.21367
518,3.58900,-0.21365
519,3.58866,-0.21363
520,3.58832,-0.21361
521,3.58798,-0.21359
522,3.58764,-0.21356
523,3.58730,-0.21354
524,3.58696,-0.21352
525,3.58662,-0.21350
526,3.58627,-0.21348
527,3.58593,-0.21346
528,3.58559,-0.21344
529,3.58525,-0.21342
530,3.58491,-0.21340
531,3.58457,-0.21338
532,3.58423,-0.21336
533,3.58389,-0.21334
534,3.58355,-0.21332
535,3.58321,-0.21330
536,3.58287,-0.21328
537,3.58252,-0.21326
538,3.58218,-0.21324
539,3.58184,-0.21322
540,3.58150,-0.21320
541,3.58116,-0.21318
542,3.58082,-0.21316
543,3.58048,-0.21314
544,3.58014,-0.21312
545,3.57980,-0.21310
546,3.57946,-0.21308
547,3.57912,-0.21306
548,3.57878,-0.21304
549,3.57844,-0.21302
550,3.57810,-0.21300
551,3.57776,-0.21298
552,3.57742,-0.21296
553,3.57708,-0.21294
554,3.57674,-0.21292
555,3.57640,-0.21290
556,3.57606,-0.21288
557,3.57572,-0.21286
558,3.57538,-0.21283
559,3.57504,-0.21281
560,3.57470,-0.21279
561,3.57436,-0.21277
562,3.57402,-0.21275
563,3.57368,-0.21273
564,3.57334,-0.21271
565,3.57300,-0.21269
566,3.57266,-0.21267
567,3.57232,-0.21265
568,3.57198,-0.21263
569,3.57164,-0.21261
570,3.57130,-0.21259
571,3.57096,-0.21257
572,3.57062,-0.21255
573,3.57028,-0.21253
574,3.56994,-0.21251
575,3.56960,-0.21249
576,3.56926,-0.21247
577,3.56892,-0.21245
578,3.56858,-0.21243
579,3.56824,-0.21241
580,3.56790,-0.21239
581,3.56756,-0.21237
582,3.56722,-0.21235
583,3.56688,-0.21233
584,3.56655,-0.21231
585,3.56621,-0.21229
586,3.56587,-0.21227
587,3.56553,-0.21225
588,3.56519,-0.21223
589,3.56485,-0.21221
590,3.56451,-0.21219
591,3.56417,-0.21217
592,3.56383,-0.21215
593,3.56349,-0.21213
594,3.56316,-0.21211
595,3.56282,-0.21209
596,3.56248,-0.21207
597,3.56214,-0.21205
598,3.56180,-0.21203
599,3.56146,-0.21201
600,3.56112,-0.21199
601,3.56078,-0.21197
602,3.56044,-0.21195
603,3.56011,-0.21193
604,3.55977,-0.21191
605,3.55943,-0.21189
606,3.55909,-0.21187
607,3.55875,-0.21185
608,3.55841,-0.21183
609,3.55808,-0.21180
610,3.55774,-0.21178
611,3.55740,-0.21176
612,3.55706,-0.21174
613,3.55672,-0.21172
614,3.55638,-0.21170
615,3.55605,-0.21168
616,3.55571,-0.21166
617,3.55537,-0.21164
618,3.55503,-0.21162
619,3.55469,-0.21160
620,3.55435,-0.21158
621,3.55402,-0.21156
622,3.55368,-0.21154
623,3.55334,-0.21152
624,3.55300,-0.21150
625,3.55266,-0.21148
626,3.55233,-0.21146
627,3.55199,-0.21144
628,3.55165,-0.21142
629,3.55131,-0.21140
630,3.55098,-0.21138
631,3.55064,-0.21136
632,3.55030,-0.21134
633,3.54996,-0.21132
634,3.54963,-0.21130
635,3.54929,-0.21128
636,3.54895,-0.21126
637,3.54861,-0.21124
638,3.54827,-0.21122
639,3.54794,-0.21120
640,3.54760,-0.21118
641,3.54726,-0.21116
642,3.54693,-0.21114
643,3.54659,-0.21112
644,3.54625,-0.21110
645,3.54591,-0.21108
646,3.54558,-0.21106
647,3.54524,-0.21104
648,3.54490,-0.21102
649,3.54456,-0.21100
650,3.54423,-0.21098
651,3.54389,-0.21096
652,3.54355,-0.21094
653,3.54322,-0.21092
654,3.54288,-0.21090
655,3.54254,-0.21088
656,3.54221,-0.21086
657,3.54187,-0.21084
658,3.54153,-0.21082
659,3.54120,-0.21080
660,3.54086,-0.21078
661,3.54052,-0.21076
662,3.54018,-0.21074
663,3.53985,-0.21072
664,3.53951,-0.21070
665,3.53917,-0.21068
666,3.53884,-0.21066
667,3.53850,-0.21064
668,3.53817,-0.21062
669,3.53783,-0.21060
670,3.53749,-0.21058
671,3.53716,-0.21056
672,3.53682,-0.21054
673,3.53648,-0.21052
674,3.53615,-0.21050
675,3.53581,-0.21048
676,3.53547,-0.21046
677,3.53514,-0.21044
678,3.53480,-0.21042
679,3.53447,-0.21040
680,3.53413,-0.21038
681,3.53379,-0.21036
682,3.53346,-0.21034
683,3.53312,-0.21032
684,3.53278,-0.21030
685,3.53245,-0.21028
686,3.53211,-0.21026
687,3.53178,-0.21024
688,3.53144,-0.21022
689,3.53111,-0.21020
690,3.53077,-0.21018
691,3.53043,-0.21016
692,3.53010,-0.21014
693,3.52976,-0.21012
694,3.52943,-0.21010
695,3.52909,-0.21008
696,3.52876,-0.21006
697,3.52842,-0.21004
698,3.52808,-0.21002
699,3.52775,-0.21000
700,3.52741,-0.20998
701,3.52708,-0.20996
702,3.52674,-0.20994
703,3.52641,-0.20992
704,3.52607,-0.20990
705,3.52574,-0.20988
706,3.52540,-0.20986
707,3.52507,-0.20984
708,3.52473,-0.20982
709,3.52439,-0.20980
710,3.52406,-0.20978
711,3.52372,-0.20976
712,3.52339,-0.20974
713,3.52305,-0.20972
714,3.52272,-0.20970
715,3.52238,-0.20968
716,3.52205,-0.20966
717,3.52171,-0.20964
718,3.52138,-0.20962
719,3.52104,-0.20960
720,3.52071,-0.20958
721,3.52037,-0.20956
722,3.52004,-0.20954
723,3.51971,-0.20952
724,3.51937,-0.20950
725,3.51904,-0.20948
726,3.51870,-0.20946
727,3.51837,-0.20944
728,3.51803,-0.20942
729,3.51770,-0.20940
730,3.51736,-0.20938
731,3.51703,-0.20936
732,3.51669,-0.20934
733,3.51636,-0.20932
734,3.51602,-0.20930
735,3.51569,-0.20928
736,3.51536,-0.20926
737,3.51502,-0.20924
738,3.51469,-0.20922
739,3.51435,-0.20920
740,3.51402,-0.20918
741,3.51368,-0.20916
742,3.51335,-0.20914
743,3.51302,-0.20912
744,3.51268,-0.20910
745,3.51235,-0.20908
746,3.51201,-0.20906
747,3.51168,-0.20904
748,3.51135,-0.20902
749,3.51101,-0.20900
750,3.51068,-0.20898
751,3.51034,-0.20896
752,3.51001,-0.20894
753,3.50968,-0.20892
754,3.50934,-0.20890
755,3.50901,-0.20888
756,3.50868,-0.20886
757,3.50834,-0.20884
758,3.50801,-0.20882
759,3.50767,-0.20880
760,3.50734,-0.20878
761,3.50701,-0.20876
762,3.50667,-0.20875
763,3.50634,-0.20873
764,3.50601,-0.20871
765,3.50567,-0.20869
766,3.50534,-0.20867
767,3.50501,-0.20865
768,3.50467,-0.20863
769,3.50434,-0.20861
770,3.50401,-0.20859
771,3.50367,-0.20857
772,3.50334,-0.20855
773,3.50301,-0.20853
774,3.50267,-0.20851
775,3.50234,-0.20849
776,3.50201,-0.20847
777,3.50167,-0.20845
778,3.50134,-0.20843
779,3.50101,-0.20841
780,3.50068,-0.20839
781,3.50034,-0.20837
782,3.50001,-0.20835
783,3.49968,-0.20833
784,3.49934,-0.20831
785,3.49901,-0.20829
786,3.49868,-0.20827
787,3.49835,-0.20825
788,3.49801,-0.20823
789,3.49768,-0.20821
790,3.49735,-0.20819
791,3.49701,-0.20817
792,3.49668,-0.20815
793,3.49635,-0.20813
794,3.49602,-0.20811
795,3.49568,-0.20809
796,3.49535,-0.20807
797,3.49502,-0.20805
798,3.49469,-0.20803
799,3.49436,-0.20801
800,3.49402,-0.20799
801,3.49369,-0.20797
802,3.49336,-0.20795
803,3.49303,-0.20793
804,3.49269,-0.20791
805,3.49236,-0.20789
806,3.49203,-0.20787
807,3.49170,-0.20785
808,3.49137,-0.20783
809,3.49103,-0.20781
810,3.49070,-0.20779
811,3.49037,-0.20777
812,3.49004,-0.20775
813,3.48971,-0.20774
814,3.48937,-0.20772
815,3.48904,-0.20770
816,3.48871,-0.20768
817,3.48838,-0.20766
818,3.48805,-0.20764
819,3.48771,-0.20762
820,3.48738,-0.20760
821,3.48705,-0.20758
822,3.48672,-0.20756
823,3.48639,-0.20754
824,3.48606,-0.20752
825,3.48572,-0.20750
826,3.48539,-0.20748
827,3.48506,-0.20746
828,3.48473,-0.20744
829,3.48440,-0.20742
830,3.48407,-0.20740
831,3.48374,-0.20738
832,3.48340,-0.20736
833,3.48307,-0.20734
834,3.48274,-0.20732
835,3.48241,-0.20730
836,3.48208,-0.20728
837,3.48175,-0.20726
838,3.48142,-0.20724
839,3.48109,-0.20722
840,3.48076,-0.20720
841,3.48042,-0.20718
842,3.48009,-0.20716
843,3.47976,-0.20714
844,3.47943,-0.20712
845,3.47910,-0.20710
846,3.47877,-0.20708
847,3.47844,-0.20706
848,3.47811,-0.20704
849,3.47778,-0.20702
850,3.47745,-0.20701
851,3.47712,-0.20699
852,3.47679,-0.20697
853,3.47645,-0.20695
854,3.47612,-0.20693
855,3.47579,-0.20691
856,3.47546,-0.20689
857,3.47513,-0.20687
858,3.47480,-0.20685
859,3.47447,-0.20683
860,3.47414,-0.20681
861,3.47381,-0.20679
862,3.47348,-0.20677
863,3.47315,-0.20675
864,3.47282,-0.20673
865,3.47249,-0.20671
866,3.47216,-0.20669
867,3.47183,-0.20667
868,3.47150,-0.20665
869,3.47117,-0.20663
870,3.47084,-0.20661
871,3.47051,-0.20659
872,3.47018,-0.20657
873,3.46985,-0.20655
874,3.46952,-0.20653
875,3.46919,-0.20651
876,3.46886,-0.20649
877,3.46853,-0.20647
878,3.46820,-0.20645
879,3.46787,-0.20644
880,3.46754,-0.20642
881,3.46721,-0.20640
882,3.46688,-0.20638
883,3.46655,-0.20636
884,3.46622,-0.20634
885,3.46589,-0.20632
886,3.46556,-0.20630
887,3.46523,-0.20628
888,3.46490,-0.20626
889,3.46457,-0.20624
890,3.46424,-0.20622
891,3.46391,-0.20620
892,3.46358,-0.20618
893,3.46325,-0.20616
894,3.46292,-0.20614
895,3.46260,-0.20612
896,3.46227,-0.20610
897,3.46194,-0.20608
898,3.46161,-0.20606
899,3.46128,-0.20604
900,3.46095,-0.20602
901,3.46062,-0.20600
902,3.46029,-0.20598
903,3.45996,-0.20596
904,3.45963,-0.20594
905,3.45930,-0.20593
906,3.45897,-0.20591
907,3.45865,-0.20589
908,3.45832,-0.20587
909,3.45799,-0.20585
910,3.45766,-0.20583
911,3.45733,-0.20581
912,3.45700,-0.20579
913,3.45667,-0.20577
914,3.45634,-0.20575
915,3.45601,-0.20573
916,3.45569,-0.20571
917,3.45536,-0.20569
918,3.45503,-0.20567
919,3.45470,-0.20565
920,3.45437,-0.20563
921,3.45404,-0.20561
922,3.45371,-0.20559
923,3.45339,-0.20557
924,3.45306,-0.20555
925,3.45273,-0.20553
926,3.45240,-0.20551
927,3.45207,-0.20549
928,3.45174,-0.20548
929,3.45142,-0.20546
930,3.45109,-0.20544
931,3.45076,-0.20542
932,3.45043,-0.20540
933,3.45010,-0.20538
934,3.44978,-0.20536
935,3.44945,-0.20534
936,3.44912,-0.20532
937,3.44879,-0.20530
938,3.44846,-0.20528
939,3.44813,-0.20526
940,3.44781,-0.20524
941,3.44748,-0.20522
942,3.44715,-0.20520
943,3.44682,-0.20518
944,3.44650,-0.20516
945,3.44617,-0.20514
946,3.44584,-0.20512
947,3.44551,-0.20510
948,3.44518,-0.20508
949,3.44486,-0.20507
950,3.44453,-0.20505
951,3.44420,-0.20503
952,3.44387,-0.20501
953,3.44355,-0.20499
954,3.44322,-0.20497
955,3.44289,-0.20495
956,3.44256,-0.20493
957,3.44224,-0.20491
958,3.44191,-0.20489
959,3.44158,-0.20487
960,3.44125,-0.20485
961,3.44093,-0.20483
962,3.44060,-0.20481
963,3.44027,-0.20479
964,3.43995,-0.20477
965,3.43962,-0.20475
966,3.43929,-0.20473
967,3.43896,-0.20471
968,3.43864,-0.20470
969,3.43831,-0.20468
970,3.43798,-0.20466
971,3.43766,-0.20464
972,3.43733,-0.20462
973,3.43700,-0.20460
974,3.43668,-0.20458
975,3.43635,-0.20456
976,3.43602,-0.20454
977,3.43570,-0.20452
978,3.43537,-0.20450
979,3.43504,-0.20448
980,3.43472,-0.20446
981,3.43439,-0.20444
982,3.43406,-0.20442
983,3.43374,-0.20440
984,3.43341,-0.20438
985,3.43308,-0.20436
986,3.43276,-0.20434
987,3.43243,-0.20433
988,3.43210,-0.20431
989,3.43178,-0.20429
990,3.43145,-0.20427
991,3.43112,-0.20425
992,3.43080,-0.20423
993,3.43047,-0.20421
994,3.43014,-0.20419
995,3.42982,-0.20417
996,3.42949,-0.20415
997,3.42917,-0.20413
998,3.42884,-0.20411
999,3.42851,-0.20409
1000,3.42819,-0.20407
1001,3.42786,-0.20405
1002,3.42754,-0.20403
1003,3.42721,-0.20401
1004,3.42688,-0.20400
1005,3.42656,-0.20398
1006,3.42623,-0.20396
1007,3.42591,-0.20394
1008,3.42558,-0.20392
1009,3.42525,-0.20390
1010,3.42493,-0.20388
1011,3.42460,-0.20386
1012,3.42428,-0.20384
1013,3.42395,-0.20382
1014,3.42363,-0.20380
1015,3.42330,-0.20378
1016,3.42297,-0.20376
1017,3.42265,-0.20374
1018,3.42232,-0.20372
1019,3.42200,-0.20370
1020,3.42167,-0.20369
1021,3.42135,-0.20367
1022,3.42102,-0.20365
1023,3.42070,-0.20363
1024,3.42037,-0.20361
1025,3.42005,-0.20359
1026,3.41972,-0.20357
1027,3.41940,-0.20355
1028,3.41907,-0.20353
1029,3.41875,-0.20351
1030,3.41842,-0.20349
1031,3.41809,-0.20347
1032,3.41777,-0.20345
1033,3.41744,-0.20343
1034,3.41712,-0.20341
1035,3.41679,-0.20339
1036,3.41647,-0.20338
1037,3.41614,-0.20336
1038,3.41582,-0.20334
1039,3.41550,-0.20332
1040,3.41517,-0.20330
1041,3.41485,-0.20328
1042,3.41452,-0.20326
1043,3.41420,-0.20324
1044,3.41387,-0.20322
1045,3.41355,-0.20320
1046,3.41322,-0.20318
1047,3.41290,-0.20316
1048,3.41257,-0.20314
1049,3.41225,-0.20312
1050,3.41192,-0.20310
1051,3.41160,-0.20309
1052,3.41127,-0.20307
1053,3.41095,-0.20305
1054,3.41063,-0.20303
1055,3.41030,-0.20301
1056,3.40998,-0.20299
1057,3.40965,-0.20297
1058,3.40933,-0.20295
1059,3.40900,-0.20293
1060,3.40868,-0.20291
1061,3.40836,-0.20289
1062,3.40803,-0.20287
1063,3.40771,-0.20285
1064,3.40738,-0.20283
1065,3.40706,-0.20282
1066,3.40674,-0.20280
1067,3.40641,-0.20278
1068,3.40609,-0.20276
1069,3.40576,-0.20274
1070,3.40544,-0.20272
